發生年度,發生月,發生日,發生時-Hours,發生分,處理別-編號,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,光線,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,座標-X,座標-Y
112,6,25,16,39,2,12內湖區,內湖區星雲街33巷與星雲街15巷18弄口,0,0,1,2,C03,8,1,5,30,3,2,1,5,4,5,7,4,4,10,5,5,2,16,1,49,2,9,1,1,7,5,1,10,2,12,,44,,1,22,9,121.5912463,25.0789794
112,6,25,17,15,2,04大安區,大安區忠孝東路3段與建國南路1段口,0,0,1,1,C04,7,1,5,50,4,2,1,5,4,5,7,2,1,1,4,5,2,17,2,30,2,8,1,4,7,9,1,8,9,11,,,,1,22,9,121.5362909,25.0419265
112,6,25,17,15,2,04大安區,大安區忠孝東路3段與建國南路1段口,0,0,1,2,C03,7,1,5,50,4,2,1,5,4,5,7,2,1,1,4,5,2,17,2,23,3,10,3,4,7,13,1,10,9,13,,,,1,22,9,121.5362909,25.0419265
112,6,25,18,30,2,03中山區,中山區民權東路1段與民權東路1段12巷口,0,0,1,2,C03,8,1,5,50,3,2,1,5,4,5,7,4,4,1,4,4,2,12,2,33,2,9,1,1,7,9,1,10,1,14,,44,,1,22,9,121.5235877,25.0626214
112,6,25,18,30,2,03中山區,中山區民權東路1段與民權東路1段12巷口,0,0,1,1,B03,8,1,5,50,3,2,1,5,4,5,7,4,4,1,4,4,2,12,1,31,3,10,1,1,7,6,1,8,1,2,,9,,1,22,9,121.5235877,25.0626214
112,6,25,18,42,2,05中正區,中正區寶慶路與博愛路口口,0,0,2,1,G01,8,3,5,50,4,2,1,5,4,5,7,2,1,9,4,5,1,16,1,15,2,7,1,1,7,5,2,18,2,15,,8,,1,17,2,121.5112681,25.0412421
112,6,25,18,42,2,05中正區,中正區寶慶路與博愛路口口,0,0,2,2,C04,8,3,5,50,4,2,1,5,4,5,7,2,1,9,4,5,1,16,2,27,2,9,1,1,7,9,1,10,2,11,,44,,1,21,1,121.5112681,25.0412421
112,6,25,20,14,2,10文山區,文山區下崙路停車格70號,0,0,2,3,H02,8,3,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,2,69,2,8,1,5,7,20,8,20,10,16,,67,,1,22,9,121.5553579,24.9864178
112,6,25,20,14,2,10文山區,文山區下崙路停車格70號,0,0,2,2,B03,8,3,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,1,39,3,10,3,1,7,13,1,8,9,4,,44,,1,22,9,121.5553579,24.9864178
112,6,25,20,14,2,10文山區,文山區下崙路停車格70號,0,0,2,1,C03,8,3,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,1,67,2,9,1,4,7,9,1,10,2,12,,22,,1,22,9,121.5553579,24.9864178
112,6,25,20,50,2,09北投區,北投區中央北路3段與中央北路3段118巷口,0,0,1,1,B03,8,3,5,50,3,1,1,5,4,5,7,4,4,5,4,5,2,16,1,48,3,10,1,1,7,11,1,8,1,4,,10,,1,22,9,121.4833133,25.13809193
112,6,25,20,50,2,09北投區,北投區中央北路3段與中央北路3段118巷口,0,0,1,2,C03,8,3,5,50,3,1,1,5,4,5,7,4,4,5,4,5,2,16,2,34,2,8,1,1,7,9,1,10,1,11,,14,,1,22,9,121.4833133,25.13809193
112,6,25,21,30,2,08士林區,士林區仰德大道3段與仰德大道3段125巷口,0,0,1,1,B02,8,3,5,40,3,1,1,5,4,5,2,3,1,4,5,5,1,17,2,74,3,10,3,4,7,5,1,8,2,2,,8,,1,22,9,121.5516716,25.12268982
112,6,25,21,30,2,08士林區,士林區仰德大道3段與仰德大道3段125巷口,0,0,1,2,C01,8,3,5,40,3,1,1,5,4,5,2,3,1,4,5,5,1,17,1,23,2,9,1,4,7,9,1,9,2,11,,44,,1,22,9,121.5516716,25.12268982
112,6,25,21,44,2,03中山區,中山區中山北路2段與民生西路口,0,0,1,1,C03,8,3,5,50,14,9,1,5,4,5,7,2,1,1,4,5,2,13,2,27,2,9,1,1,7,9,1,10,2,11,,16,,1,22,9,121.5227469,25.0583182
112,6,25,21,44,2,03中山區,中山區中山北路2段與民生西路口,0,0,1,2,B01,8,3,5,50,14,9,1,5,4,5,7,2,1,1,4,5,2,13,1,69,3,10,1,1,7,13,1,4,2,7,,44,,1,22,9,121.5227469,25.0583182
112,6,25,21,44,2,03中山區,中山區中山北路2段與民生西路口,0,0,1,3,H02,8,3,5,50,14,9,1,5,4,5,7,2,1,1,4,5,2,13,1,27,3,10,1,1,7,21,8,20,10,16,,67,,1,22,9,121.5227469,25.0583182
112,6,25,22,30,2,02萬華區,萬華區西寧南路與貴陽街2段口,0,0,1,2,H01,8,3,5,0,4,2,1,5,4,5,7,2,1,10,4,5,2,3,1,27,2,8,4,5,8,16,8,20,11,16,,67,,1,22,9,121.5062809,25.03938753
112,6,25,22,30,2,02萬華區,萬華區西寧南路與貴陽街2段口,0,0,1,1,B03,8,3,5,0,4,2,1,5,4,5,7,2,1,10,4,5,2,3,1,32,3,10,1,1,7,5,1,8,11,1,,15,,1,22,9,121.5062809,25.03938753
112,6,25,22,55,2,04大安區,大安區大安路1段與大安路1段116巷口,0,0,2,1,B01,8,3,5,50,4,1,1,5,4,5,7,2,1,10,3,5,2,16,1,33,3,10,1,1,7,9,1,4,1,1,,16,,1,22,9,121.5460584,25.0397201
112,6,25,22,55,2,04大安區,大安區大安路1段與大安路1段116巷口,0,0,2,2,C03,8,3,5,50,4,1,1,5,4,5,7,2,1,10,3,5,2,16,1,53,2,9,1,1,7,5,1,10,1,13,,8,,1,22,9,121.5460584,25.0397201
112,6,25,22,55,2,04大安區,大安區大安路1段與大安路1段116巷口,0,0,2,3,H02,8,3,5,50,4,1,1,5,4,5,7,2,1,10,3,5,2,16,2,59,2,9,1,5,7,20,8,20,10,15,,58,,1,22,9,121.5460584,25.0397201
112,6,26,0,26,2,05中正區,中正區中華路1段與開封街1段口,0,0,1,2,C03,8,3,5,50,4,1,1,5,4,5,7,1,1,1,4,1,1,12,2,38,2,9,1,1,7,9,1,10,2,11,,44,,1,22,9,121.5095662,25.0459128
112,6,26,0,26,2,05中正區,中正區中華路1段與開封街1段口,0,0,1,1,C03,8,3,5,50,4,1,1,5,4,5,7,1,1,1,4,1,1,12,2,20,3,10,1,1,7,6,3,18,2,12,,9,,1,22,9,121.5095662,25.0459128
112,6,26,0,58,2,03中山區,中山區龍江路356巷與五常街53巷口,0,0,2,2,B02,8,3,5,50,4,2,1,5,4,5,7,4,4,4,5,5,1,15,1,32,3,10,1,1,7,9,1,4,1,8,,,,1,22,9,121.5396395,25.06602956
112,6,26,0,58,2,03中山區,中山區龍江路356巷與五常街53巷口,0,0,2,3,H02,8,3,5,50,4,2,1,5,4,5,7,4,4,4,5,5,1,15,1,70,2,8,1,5,7,17,8,20,10,16,,,,1,22,9,121.5396395,25.06602956
112,6,26,0,58,2,03中山區,中山區龍江路356巷與五常街53巷口,0,0,2,1,C03,8,3,5,50,4,2,1,5,4,5,7,4,4,4,5,5,1,15,1,46,2,7,1,1,7,9,1,10,1,12,,,,1,22,9,121.5396395,25.06602956
112,6,26,6,40,2,09北投區,北投區明德路與東華街1段口,0,0,1,2,C03,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,16,1,30,2,9,3,4,7,9,1,10,2,12,,44,,1,22,9,121.5192635,25.10920254
